respondent_id,tech_company,prev_boss,observed_mhdcoworker_bad_conseq,anonymity_protected=I don't know,anonymity_protected=No,anonymity_protected=Yes,mh_family_history=I don't know,mh_family_history=No,mh_family_history=Yes,mh_ph_boss_serious=I don't know,mh_ph_boss_serious=No,mh_ph_boss_serious=Yes,boss_mh_discuss=I don't know,boss_mh_discuss=No,boss_mh_discuss=Yes,resources=I don't know,resources=No,resources=Yes,benefits=I don't know,benefits=No,benefits=Not eligible for coverage / N/A,benefits=Yes,mh_options_known=I am not sure,mh_options_known=No,mh_options_known=Not applicable,mh_options_known=Yes,mhdcoworker_you_not_reveal=Maybe,mhdcoworker_you_not_reveal=No,mhdcoworker_you_not_reveal=No response,mhdcoworker_you_not_reveal=Not applicable,mhdcoworker_you_not_reveal=Yes,company_size_ord,remote_work_ord,ph_interview_ord,mh_interview_ord,bad_conseq_mh_boss_ord,bad_conseq_ph_boss_ord,mh_comfort_coworkers_ord,mh_comfort_supervisor_ord,friends_family_mhd_comfort__na,friends_family_mhd_comfort_ord,prev_observed_bad_conseq_mh__na,prev_observed_bad_conseq_mh_ord,bad_conseq_ph_prev_boss__na,bad_conseq_ph_prev_boss_ord,prev_resources__na,prev_resources_ord,mh_comfort_prev_coworkers__na,mh_comfort_prev_coworkers_ord,leave_easy__idk,leave_easy_ord,prev_mh_options_known__na,prev_mh_options_known_ord,ever_observed_mhd_bad_response__idk,ever_observed_mhd_bad_response__no_response,ever_observed_mhd_bad_response_ord,prev_anonymity_protected__na,prev_anonymity_protected__idk,prev_anonymity_protected_ord,bad_conseq_mh_prev_boss__na,bad_conseq_mh_prev_boss__idk,bad_conseq_mh_prev_boss_ord,mh_ph_prev_boss_serious__na,mh_ph_prev_boss_serious__idk,mh_ph_prev_boss_serious_ord,prev_boss_mh_discuss__na,prev_boss_mh_discuss__idk,prev_boss_mh_discuss_ord,mh_comfort_prev_supervisor__na,mh_comfort_prev_supervisor__idk,mh_comfort_prev_supervisor_ord,prev_benefits__na,prev_benefits__idk,prev_benefits_ord
712,1,1,1,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,0,2.0,0,2.0,0,2.0,0,2.0,0,1.0,1,,0,2.0,0,0,0.0,0,1,,0,0,1.0,0,1,,0,0,1.0,0,0,0.0,0,0,1.0
713,0,1,0,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,5.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0,3.0,0,1.0,0,2.0,0,1.0,0,1.0,0,1.0,0,1.0,1,0,,0,1,,0,0,2.0,0,1,,0,0,0.0,0,0,0.0,0,0,0.0
714,0,1,0,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,4.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0,4.0,0,3.0,0,1.0,0,1.0,0,2.0,0,2.0,0,3.0,0,0,2.0,0,0,2.0,0,0,2.0,0,0,0.0,0,0,0.0,0,0,1.0,0,0,2.0
715,0,0,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,6.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0,4.0,1,,1,,1,,1,,0,4.0,1,,0,0,0.0,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,
716,1,1,0,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,0,4.0,0,1.0,0,1.0,0,2.0,0,3.0,0,4.0,0,2.0,0,0,0.0,0,1,,0,0,0.0,0,0,2.0,0,0,0.0,0,0,2.0,0,0,2.0
717,1,1,0,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0,4.0,0,1.0,0,2.0,0,1.0,0,1.0,0,4.0,0,1.0,0,0,0.0,0,1,,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
718,1,1,0,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,3.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,0,5.0,0,2.0,0,2.0,0,1.0,0,2.0,0,5.0,0,3.0,0,0,0.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.0,0,0,1.0,0,0,0.0
719,1,0,0,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,3.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,0,4.0,1,,1,,1,,1,,0,4.0,1,,0,0,0.0,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,
720,1,0,0,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,0,3.0,1,,1,,1,,1,,1,,1,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,
721,1,1,0,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,0,4.0,0,1.0,0,2.0,0,1.0,0,2.0,0,5.0,0,1.0,1,0,,0,1,,0,1,,0,0,1.0,0,0,0.0,0,0,1.0,0,0,1.0
722,1,1,0,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,3.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,0,2.0,0,1.0,0,2.0,0,1.0,0,1.0,0,5.0,0,1.0,0,0,0.0,0,1,,0,1,,0,1,,0,0,0.0,0,0,1.0,0,1,
723,1,1,0,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,3.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,0,4.0,0,1.0,0,1.0,0,1.0,0,3.0,0,5.0,0,1.0,0,0,0.0,0,1,,0,1,,0,1,,0,1,,0,0,2.0,0,1,
724,1,1,0,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,4.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0,3.0,0,1.0,0,1.0,0,2.0,0,2.0,1,,0,1.0,0,0,0.0,0,1,,0,1,,0,0,1.0,0,0,0.0,0,0,1.0,0,0,1.0
725,1,1,0,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,5.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,5.0,0,1.0,0,0,0.0,0,1,,0,1,,0,1,,0,0,0.0,0,1,,0,1,
726,1,0,0,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,2.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,0,4.0,1,,1,,1,,1,,0,4.0,1,,0,0,0.0,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,
727,1,1,0,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,1.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,0,5.0,0,1.0,0,1.0,0,2.0,0,2.0,0,4.0,0,3.0,0,0,1.0,0,0,2.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0
728,1,1,0,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,2.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,0,4.0,0,2.0,0,2.0,0,2.0,0,1.0,0,5.0,0,2.0,0,0,0.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.0,0,0,1.0
729,1,0,0,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,6.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,0,4.0,1,,1,,1,,1,,0,4.0,1,,0,0,0.0,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,
730,1,1,0,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1,,0,1.0,0,2.0,0,1.0,0,2.0,0,2.0,0,1.0,0,1,,0,1,,0,0,1.0,0,1,,0,0,1.0,0,0,1.0,0,1,
731,1,0,0,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,1,,1,,1,,1,,1,,0,2.0,1,,0,0,0.0,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,
732,1,1,1,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0,5.0,0,1.0,0,1.0,0,2.0,0,2.0,0,4.0,0,2.0,1,0,,0,0,1.0,0,0,0.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0
733,1,1,0,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,5.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,0,4.0,0,1.0,0,1.0,0,1.0,0,2.0,0,4.0,0,1.0,0,0,0.0,0,1,,0,0,1.0,0,0,1.0,0,0,0.0,0,0,1.0,0,0,0.0
734,1,1,0,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,4.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,1,,0,2.0,0,2.0,0,1.0,0,2.0,0,5.0,0,1.0,0,0,0.0,0,1,,0,0,1.0,0,0,0.0,0,0,0.0,0,0,1.0,0,1,
735,1,1,0,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,4.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0,4.0,0,1.0,0,2.0,0,2.0,0,2.0,1,,0,1.0,0,0,0.0,0,0,2.0,0,1,,0,0,1.0,0,0,0.0,0,0,1.0,0,1,
736,0,1,0,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,3.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,0,3.0,0,1.0,0,2.0,0,1.0,0,2.0,0,2.0,0,2.0,0,0,0.0,0,1,,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0
737,1,1,0,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0,2.0,0,1.0,0,2.0,0,1.0,0,1.0,0,4.0,0,3.0,1,0,,0,1,,0,0,2.0,0,1,,0,0,0.0,0,0,0.0,0,0,0.0
738,1,1,0,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,0,1.0,0,1.0,0,2.0,0,1.0,0,1.0,0,5.0,0,1.0,0,0,0.0,0,0,0.0,0,0,2.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
739,1,1,0,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,5.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,0,2.0,0,1.0,0,2.0,0,1.0,0,2.0,0,2.0,0,1.0,0,0,0.0,0,1,,0,1,,0,1,,0,0,0.0,0,0,1.0,0,1,
740,0,1,0,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,5.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,0,5.0,0,2.0,0,2.0,0,3.0,0,2.0,0,4.0,0,3.0,0,0,1.0,0,0,2.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,2.0
741,1,1,0,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,6.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,0,5.0,0,1.0,0,1.0,0,2.0,0,2.0,0,4.0,0,2.0,0,0,0.0,0,0,1.0,0,0,0.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0
742,1,0,0,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,0,4.0,1,,1,,1,,1,,0,5.0,1,,0,0,0.0,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,
743,0,1,1,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,4.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,0,4.0,0,2.0,0,2.0,0,2.0,0,2.0,0,3.0,0,2.0,1,0,,0,1,,0,0,1.0,0,1,,0,0,0.0,0,0,1.0,0,0,1.0
744,1,1,0,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0,1.0,0,1.0,0,1.0,0,1.0,0,2.0,0,2.0,0,1.0,0,0,0.0,0,1,,0,1,,0,1,,0,0,0.0,0,0,1.0,0,1,
745,1,1,0,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,1,,0,1.0,0,1.0,0,1.0,0,2.0,1,,0,1.0,0,0,0.0,0,1,,0,1,,0,1,,0,0,0.0,0,0,1.0,0,1,
746,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,6.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0,2.0,1,,1,,1,,1,,0,4.0,1,,0,0,1.0,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,
747,1,1,0,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,6.0,1.0,3.0,2.0,1.0,1.0,2.0,3.0,0,4.0,0,1.0,0,1.0,0,1.0,0,2.0,0,5.0,0,1.0,0,0,0.0,0,1,,0,1,,0,1,,0,0,0.0,0,0,0.0,0,1,
748,1,1,0,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,4.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,0,5.0,0,2.0,0,2.0,0,2.0,0,2.0,1,,0,3.0,1,0,,0,0,2.0,0,0,2.0,0,0,1.0,0,0,0.0,0,0,1.0,0,0,1.0
749,0,1,0,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,4.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,0,4.0,0,1.0,0,2.0,0,1.0,0,2.0,0,2.0,0,1.0,1,0,,0,1,,0,0,1.0,0,1,,0,0,0.0,0,0,0.0,0,1,
750,0,1,0,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,6.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1,,0,1.0,0,2.0,0,2.0,0,1.0,1,,0,1.0,0,0,0.0,0,1,,0,0,1.0,0,1,,0,0,1.0,0,0,0.0,0,1,
751,1,1,0,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,3.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,0,4.0,0,1.0,0,1.0,0,1.0,0,2.0,0,3.0,0,1.0,0,0,0.0,0,1,,0,1,,0,0,1.0,0,0,0.0,0,0,1.0,0,0,0.0
752,0,1,0,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,6.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0,4.0,0,1.0,0,1.0,0,1.0,0,2.0,0,5.0,0,2.0,0,0,1.0,0,0,2.0,0,0,0.0,0,0,1.0,0,0,0.0,0,0,2.0,0,0,2.0
753,0,1,0,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,4.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,0,4.0,0,1.0,0,2.0,0,1.0,0,1.0,0,4.0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.0,0,0,0.0,0,1,,0,1,
754,0,1,0,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,5.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,0,5.0,0,1.0,0,1.0,0,1.0,0,1.0,0,5.0,0,2.0,0,0,0.0,0,1,,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2.0
755,0,1,0,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,2.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,0,2.0,0,1.0,0,1.0,0,1.0,0,2.0,1,,0,1.0,0,0,0.0,0,1,,0,1,,0,1,,0,0,0.0,0,0,1.0,0,1,
756,0,0,0,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,3.0,1.0,3.0,1.0,3.0,1.0,2.0,3.0,0,5.0,1,,1,,1,,1,,0,2.0,1,,0,0,0.0,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,
757,1,1,0,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0,4.0,0,2.0,0,1.0,0,3.0,0,1.0,0,4.0,0,3.0,0,0,1.0,0,0,2.0,0,0,2.0,0,0,1.0,0,0,2.0,0,0,0.0,0,0,2.0
758,0,1,0,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,4.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,0,5.0,0,2.0,0,1.0,0,1.0,0,1.0,0,2.0,0,3.0,0,0,0.0,0,0,2.0,0,0,0.0,0,0,1.0,0,0,0.0,0,0,1.0,0,0,2.0
759,0,1,0,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,0,3.0,0,1.0,0,2.0,0,2.0,0,2.0,0,3.0,0,2.0,0,0,2.0,0,1,,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0
760,1,1,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,3.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,0,4.0,0,2.0,0,2.0,0,1.0,0,2.0,0,5.0,0,1.0,0,0,0.0,0,1,,0,0,1.0,0,0,1.0,0,0,0.0,0,0,1.0,0,0,0.0
761,1,1,1,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,6.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0,4.0,0,2.0,0,2.0,0,1.0,0,2.0,1,,0,2.0,1,0,,0,1,,0,0,2.0,0,1,,0,0,0.0,0,0,1.0,0,1,
762,1,1,0,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,6.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,0,4.0,0,1.0,0,2.0,0,2.0,0,2.0,0,5.0,0,1.0,0,0,0.0,0,0,2.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,1.0,0,0,1.0
763,1,0,0,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,4.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,0,4.0,1,,1,,1,,1,,0,2.0,1,,0,0,1.0,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,
764,1,1,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,5.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,0,5.0,0,1.0,0,2.0,0,1.0,0,1.0,0,4.0,0,3.0,0,0,2.0,0,1,,0,0,2.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2.0
765,0,1,1,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,6.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0,4.0,0,2.0,0,1.0,0,1.0,0,2.0,0,3.0,0,1.0,0,0,1.0,0,1,,0,0,1.0,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0
766,1,1,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0,4.0,0,2.0,0,2.0,0,1.0,0,2.0,0,1.0,0,3.0,1,0,,0,1,,0,1,,0,0,0.0,0,0,0.0,0,0,1.0,0,0,0.0
767,1,1,0,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,2.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,0,2.0,0,2.0,0,2.0,0,1.0,0,2.0,0,5.0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.0,0,0,1.0,0,0,0.0
768,0,1,0,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,4.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,0,1.0,0,1.0,0,2.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1,,0,1,,0,0,2.0,0,1,,0,0,0.0,0,0,0.0,0,1,
769,1,1,0,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,4.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,0,4.0,0,1.0,0,1.0,0,3.0,0,1.0,0,1.0,0,3.0,1,0,,0,0,2.0,0,0,0.0,0,0,2.0,0,0,0.0,0,0,2.0,0,0,2.0
770,0,0,0,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,4.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,0,2.0,1,,1,,1,,1,,1,,1,,0,0,0.0,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,
771,1,1,1,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0,5.0,0,1.0,0,2.0,0,1.0,0,2.0,1,,0,2.0,0,0,1.0,0,1,,0,0,2.0,0,1,,0,0,0.0,0,0,1.0,0,0,1.0
772,1,1,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,0,4.0,0,1.0,0,1.0,0,1.0,0,2.0,0,4.0,0,2.0,0,0,0.0,0,1,,0,0,1.0,0,1,,0,0,0.0,0,0,1.0,0,0,1.0
773,1,1,0,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,2.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,0,1.0,0,1.0,0,2.0,0,1.0,0,2.0,1,,0,1.0,0,1,,0,1,,0,0,1.0,0,1,,0,0,0.0,0,0,1.0,0,0,0.0
774,0,1,0,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,3.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,0,4.0,0,1.0,0,1.0,0,1.0,0,2.0,0,3.0,0,1.0,0,0,0.0,0,1,,0,1,,0,0,1.0,0,0,0.0,0,0,1.0,0,1,
775,1,1,0,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,4.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,0,5.0,0,1.0,0,1.0,0,3.0,0,2.0,0,3.0,0,3.0,0,0,0.0,0,0,2.0,0,0,0.0,0,0,1.0,0,0,1.0,0,0,2.0,0,0,2.0
776,1,1,1,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,4.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,0,1.0,0,2.0,0,2.0,0,1.0,0,1.0,1,,0,1.0,0,0,1.0,0,0,0.0,0,0,2.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
777,1,0,0,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,1.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,0,3.0,1,,1,,1,,1,,0,4.0,1,,0,0,0.0,1,0,,1,0,,1,0,,1,0,,1,0,,1,0,
778,1,1,0,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,5.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,0,5.0,0,2.0,0,1.0,0,1.0,0,2.0,0,3.0,0,2.0,0,0,1.0,0,1,,0,0,1.0,0,0,1.0,0,0,0.0,0,0,1.0,0,0,1.0
779,1,1,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,6.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1,,0,3.0,0,1.0,0,1.0,0,2.0,0,2.0,0,2.0,0,0,1.0,0,1,,0,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0
780,0,1,0,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,6.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,0,4.0,0,1.0,0,2.0,0,1.0,0,1.0,0,3.0,0,2.0,1,0,,0,1,,0,0,2.0,0,0,0.0,0,0,0.0,0,0,1.0,0,0,0.0
781,1,1,0,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0,4.0,0,1.0,0,1.0,0,3.0,0,2.0,0,3.0,0,2.0,0,0,0.0,0,1,,0,1,,0,1,,0,0,2.0,0,0,2.0,0,0,2.0
